subID,block,trial,targetImg,targetIdx,cue_rgb,cue_string,congruent,respFrame,response,accuracy,RT,confResp,confRT,flickerDuration,noise1frames,signal1frames,noise2frames,coherence,catch_trial
 29, 1, 1, S4-20.jpg, 1, [181 10 240], purple, 1, 88, 2, 0, 1.0298, NaN, NaN, 1.0334,76,37,78,0.4954,0
 29, 1, 2, S4-20.jpg, 1, [181 10 240], purple, 1, 52, 2, 0, 0.6070, 3, 0.4153, 0.6109,75,43,124,0.4954,0
 29, 1, 3, S3-12.jpg, 2, [10 240 94], green, 1, 45, 2, 1, 0.5241, 3, 0.3421, 0.5266,122,35,77,0.9131,0
 29, 1, 4, S3-12.jpg, 2, [10 240 94], green, 1, 75, 2, 1, 0.8918, 3, 0.4468, 0.8941,81,27,87,0.9131,1
 29, 1, 5, S4-20.jpg, 1, [10 240 94], green, 0, 36, 2, 0, 0.4192, 3, 0.5248, 0.4213,128,82,87,0.4954,0
 29, 1, 6, S4-20.jpg, 1, [240 168 10], orange, NaN, 37, 2, 0, 0.4368, 3, 0.4916, 0.4390,104,28,116,0.4954,0
 29, 1, 7, S4-20.jpg, 1, [181 10 240], purple, 1, 31, 2, 0, 0.3616, 3, 0.3372, 0.3639,110,36,87,0.4954,0
 29, 1, 8, S3-12.jpg, 2, [10 240 94], green, 1, 31, 2, 1, 0.3639, 3, 0.3959, 0.3662,82,51,77,0.9131,0
 29, 1, 9, S3-12.jpg, 2, [10 240 94], green, 1, 30, 2, 1, 0.3516, 3, 0.5230, 0.3536,90,35,85,0.9131,0
 29, 1, 10, S4-20.jpg, 1, [181 10 240], purple, 1, 32, 2, 0, 0.3667, 3, 0.3835, 0.3690,100,24,82,0.4954,0
 29, 1, 11, S3-12.jpg, 2, [240 168 10], orange, NaN, 41, 2, 1, 0.4726, 3, 0.3433, 0.4749,77,27,84,0.9131,0
 29, 1, 12, S3-12.jpg, 2, [10 240 94], green, 1, 31, 2, 1, 0.3576, 3, 0.5397, 0.3599,78,51,105,0.9131,0
 29, 1, 13, S4-20.jpg, 1, [181 10 240], purple, 1, 32, 2, 0, 0.3718, 3, 0.2820, 0.3739,78,38,86,0.4954,0
 29, 1, 14, S3-12.jpg, 2, [10 240 94], green, 1, 28, 2, 1, 0.3316, 3, 0.3221, 0.3337,111,42,79,0.9131,0
 29, 1, 15, S3-12.jpg, 2, [10 240 94], green, 1, 31, 2, 1, 0.3562, 3, 0.4131, 0.3583,88,28,97,0.9131,0
 29, 1, 16, S3-12.jpg, 2, [10 240 94], green, 1, 28, 2, 1, 0.3262, 3, 0.3457, 0.3283,107,50,95,0.9131,0
 29, 1, 17, S3-12.jpg, 2, [181 10 240], purple, 0, 38, 2, 1, 0.4407, 3, 0.3308, 0.4430,89,31,82,0.9131,0
 29, 1, 18, S3-12.jpg, 2, [10 240 94], green, 1, 26, 2, 1, 0.2997, 3, 0.4824, 0.3018,80,38,79,0.9131,0
 29, 1, 19, S4-20.jpg, 1, [10 240 94], green, 0, 31, 2, 0, 0.3591, 3, 0.3042, 0.3614,83,23,77,0.4954,0
 29, 1, 20, S4-20.jpg, 1, [240 168 10], orange, NaN, 31, 2, 0, 0.3620, 3, 0.3161, 0.3642,119,46,140,0.4954,0
 29, 1, 21, S3-12.jpg, 2, [10 240 94], green, 1, 29, 2, 1, 0.3382, 3, 0.2910, 0.3402,96,26,96,0.9131,0
 29, 1, 22, S3-12.jpg, 2, [10 240 94], green, 1, 74, 2, 1, 0.8689, 3, 0.2719, 0.8712,79,43,79,0.9131,0
 29, 1, 23, S4-20.jpg, 1, [181 10 240], purple, 1, 29, 2, 0, 0.3355, 3, 0.3347, 0.3376,92,33,78,0.4954,0
 29, 1, 24, S3-12.jpg, 2, [10 240 94], green, 1, 87, 1, 0, 1.0123, 3, 0.3447, 1.0144,78,24,86,0.9131,1
 29, 1, 25, S4-20.jpg, 1, [240 168 10], orange, NaN, 53, 1, 1, 0.6154, 2, 0.7824, 0.6176,84,70,123,0.4954,0
 29, 1, 26, S3-12.jpg, 2, [10 240 94], green, 1, 85, 1, 0, 0.9980, 1, 0.9422, 1.0004,105,36,97,0.9131,0
 29, 1, 27, S3-12.jpg, 2, [10 240 94], green, 1, 139, 2, 1, 1.6389, 2, 0.4003, 1.6413,143,35,105,0.9131,0
 29, 1, 28, S3-12.jpg, 2, [10 240 94], green, 1, 48, 2, 1, 0.5617, 2, 0.2865, 0.5636,79,43,109,0.9131,0
 29, 1, 29, S3-12.jpg, 2, [10 240 94], green, 1, 232, 2, 1, 2.7220, 3, 0.5218, 2.7242,90,57,87,0.9131,0
 29, 1, 30, S4-20.jpg, 1, [181 10 240], purple, 1, 151, 1, 1, 1.7791, 2, 0.3397, 1.7815,84,40,85,0.4954,0
 29, 1, 31, S4-20.jpg, 1, [10 240 94], green, 0, 254, 2, 0, 2.9948, 1, 1.5243, 2.9967,98,47,92,0.4954,1
 29, 1, 32, S4-20.jpg, 1, [181 10 240], purple, 1, 160, 1, 1, 1.8845, 2, 1.4762, 1.8868,100,32,80,0.4954,0
 29, 1, 33, S3-12.jpg, 2, [10 240 94], green, 1, 368, 1, 0, 4.3194, 2, 0.4424, 4.3217,96,41,81,0.9131,0
 29, 1, 34, S4-20.jpg, 1, [181 10 240], purple, 1, 89, 2, 0, 1.0481, 3, 0.7423, 1.0502,92,61,83,0.4954,0
 29, 1, 35, S3-12.jpg, 2, [240 168 10], orange, NaN, 101, 1, 0, 1.1815, 2, 0.8248, 1.1837,76,66,114,0.9131,1
 29, 1, 36, S4-20.jpg, 1, [10 240 94], green, 0, 97, 1, 1, 1.1456, 2, 0.3197, 1.1479,94,61,85,0.4954,0
 29, 1, 37, S3-12.jpg, 2, [181 10 240], purple, 0, 223, 2, 1, 2.6161, 2, 0.7085, 2.6183,99,28,93,0.9131,0
 29, 1, 38, S3-12.jpg, 2, [10 240 94], green, 1, 199, 2, 1, 2.3328, 2, 0.3150, 2.3348,109,25,89,0.9131,1
 29, 1, 39, S4-20.jpg, 1, [181 10 240], purple, 1, 64, 2, 0, 0.7488, 2, 0.5198, 0.7511,78,89,82,0.4954,0
 29, 1, 40, S4-20.jpg, 1, [181 10 240], purple, 1, 302, 2, 0, 3.5468, 2, 1.2648, 3.5488,76,49,80,0.4954,0
