"subID","block","trial","targetImage","targetIdx","coherence","staircase","respFrame","response","accuracy","RT","flickerDuration","accuracyFactor","zlogRT"
"67",1,69," S2-19.jpg",2,0.8716,1,65,2,1,1.0504,1.0525,"1",-0.836283649293968
"67",1,70," S2-19.jpg",2,0.6659,2,54,1,0,0.9002,0.9026,"0",-1.3172067794729
"67",1,71," S1-15.jpg",1,0.6932,1,65,1,1,1.033,1.0354,"1",-0.888343158696586
"67",1,72," S1-15.jpg",1,0.6423,2,64,1,1,0.9968,0.9992,"1",-0.999520109212509
"67",1,73," S2-19.jpg",2,0.8649,1,47,2,1,0.7868,0.7892,"1",-1.73683700600006
"67",1,74," S1-15.jpg",1,0.6314,2,82,1,1,1.2976,1.3,"1",-0.177601176264884
"67",1,75," S2-19.jpg",2,0.858,1,43,2,1,0.7392,0.7417,"1",-1.93133123381114
"67",1,76," S2-19.jpg",2,0.686,2,101,2,1,1.5382,1.5405,"1",0.35252440242057
"67",1,77," S1-15.jpg",1,0.6856,1,54,1,1,0.8627,0.8647,"1",-1.44981867778911
"67",1,78," S1-15.jpg",1,0.6211,2,64,1,1,1.0176,1.02,"1",-0.935155602913061
"67",1,79," S1-15.jpg",1,0.6783,1,41,1,1,0.7081,0.7106,"1",-2.06529337168428
"67",1,80," S1-15.jpg",1,0.6113,2,83,2,0,1.2833,1.2857,"0",-0.212138023441986
"68",1,1," S3-12.jpg",2,0.7343,1,0,NA,0,NA,3.43,"0",NA
"68",1,2," S4-20.jpg",1,0.5843,2,168,1,1,2.4927,2.4958,"1",1.97097572271815
"68",1,3," S4-20.jpg",1,0.7343,1,116,2,0,1.7516,1.7551,"0",0.494589542723624
"68",1,4," S4-20.jpg",1,0.5464,2,129,1,1,1.9228,1.9253,"1",0.884790182388618
"68",1,5," S4-20.jpg",1,0.8148,1,102,1,1,1.5433,1.5467,"1",-0.0351747646220012
"68",1,6," S4-20.jpg",1,0.5094,2,100,1,1,1.5324,1.5368,"1",-0.0648326669281458
"68",1,7," S4-20.jpg",1,0.7934,1,137,1,1,2.0336,2.0369,"1",1.11921804660387
"68",1,8," S3-12.jpg",2,0.5843,2,86,2,1,1.3001,1.3025,"1",-0.752711458837027
"68",1,9," S3-12.jpg",2,0.8148,1,109,2,1,1.6416,1.6441,"1",0.223200994306184
"68",1,10," S3-12.jpg",2,0.5464,2,92,1,0,1.4002,1.4027,"0",-0.442343271636375
"68",1,11," S4-20.jpg",1,0.7708,1,111,2,0,1.6851,1.6872,"0",0.332636049085227
"68",1,12," S4-20.jpg",1,0.4763,2,85,1,1,1.3129,1.3154,"1",-0.711716531537282
"68",1,13," S3-12.jpg",2,0.7934,1,82,2,1,1.2898,1.2919,"1",-0.785993703249652
"68",1,14," S4-20.jpg",1,0.4481,2,115,1,1,1.724,1.7264,"1",0.428131964741982
"68",1,15," S4-20.jpg",1,0.8237,1,110,1,1,1.666,1.6685,"1",0.284937324222879
"68",1,16," S4-20.jpg",1,0.4251,2,95,2,0,1.4463,1.4486,"0",-0.306798179052928
"68",1,17," S3-12.jpg",2,0.7708,1,89,2,1,1.3791,1.3815,"1",-0.505878041122606
"68",1,18," S4-20.jpg",1,0.4768,2,100,1,1,1.5421,1.5446,"1",-0.0384295764052262
"68",1,19," S4-20.jpg",1,0.8072,1,108,1,1,1.6361,1.6383,"1",0.209158314842684
"68",1,20," S4-20.jpg",1,0.4527,2,97,2,0,1.4767,1.4788,"0",-0.219758653631042
"68",1,21," S4-20.jpg",1,0.7902,1,94,1,1,1.4184,1.4208,"1",-0.388305172567184
"68",1,22," S3-12.jpg",2,0.6335,2,115,2,1,1.7202,1.7226,"1",0.418898780594534
"68",1,23," S4-20.jpg",1,0.7733,1,146,1,1,2.1627,2.1648,"1",1.376762900107
"68",1,24," S3-12.jpg",2,0.608,2,102,2,1,1.5463,1.5487,"1",-0.0270487944917791
"68",1,25," S3-12.jpg",2,0.7478,1,96,2,1,1.4804,1.4828,"1",-0.209287560403985
"68",1,26," S4-20.jpg",1,0.5047,2,77,1,1,1.2032,1.2057,"1",-1.07681518054279
"68",1,27," S3-12.jpg",2,0.7253,1,97,2,1,1.4706,1.4728,"1",-0.237079224341065
"68",1,28," S3-12.jpg",2,0.5823,2,73,1,0,1.1405,1.143,"0",-1.30075186710775
"68",1,29," S3-12.jpg",2,0.7041,1,124,2,1,1.8516,1.854,"1",0.726905615862233
"68",1,30," S3-12.jpg",2,0.6411,2,87,2,1,1.3415,1.3438,"1",-0.621544353873867
"68",1,31," S3-12.jpg",2,0.6847,1,127,1,0,1.8743,1.8768,"0",0.777892224146226
"68",1,32," S4-20.jpg",1,0.4811,2,114,1,1,1.7103,1.7128,"1",0.394747783626392
"68",1,33," S3-12.jpg",2,0.7285,1,176,1,0,2.5865,2.589,"0",2.12554137469422
"68",1,34," S3-12.jpg",2,0.621,2,151,2,1,2.2428,2.2452,"1",1.52893718176208
"68",1,35," S3-12.jpg",2,0.7733,1,153,2,1,2.2773,2.2797,"1",1.59281286706251
"68",1,36," S3-12.jpg",2,0.6013,2,97,2,1,1.486,1.4884,"1",-0.193489094497849
"68",1,37," S4-20.jpg",1,0.757,1,87,1,1,1.3456,1.3481,"1",-0.608775366673422
"68",1,38," S4-20.jpg",1,0.4607,2,136,2,0,2.0118,2.014,"0",1.07412025096585
"68",1,39," S3-12.jpg",2,0.7563,1,99,2,1,1.5117,1.5138,"1",-0.121740783351047
"68",1,40," S4-20.jpg",1,0.5063,2,96,1,1,1.4724,1.4748,"1",-0.231960775298339
"68",1,41," S4-20.jpg",1,0.7414,1,94,1,1,1.4354,1.4375,"1",-0.338452710500308
"68",1,42," S3-12.jpg",2,0.5825,2,139,2,1,2.0895,2.0916,"1",1.23268532506432
"68",1,43," S3-12.jpg",2,0.7401,1,99,2,1,1.5098,1.5123,"1",-0.127003223220102
"68",1,44," S3-12.jpg",2,0.5651,2,112,1,0,1.7032,1.7057,"0",0.377341135321201
"68",1,45," S3-12.jpg",2,0.7253,1,96,2,1,1.4681,1.4705,"1",-0.244198584228253
"68",1,46," S3-12.jpg",2,0.6069,2,171,2,1,2.5204,2.5226,"1",2.01721743507978
"68",1,47," S4-20.jpg",1,0.7269,1,71,1,1,1.1171,1.1199,"1",-1.38749607808858
"68",1,48," S4-20.jpg",1,0.4857,2,104,1,1,1.5809,1.5833,"1",0.0655476371564544
"68",1,49," S4-20.jpg",1,0.7133,1,101,1,1,1.5577,1.5601,"1",0.00368676889869744
"68",1,50," S3-12.jpg",2,0.5905,2,169,1,0,2.4785,2.481,"0",1.94707096334152
"68",1,51," S3-12.jpg",2,0.7115,1,98,2,1,1.5087,1.5111,"1",-0.130052926669821
"68",1,52," S3-12.jpg",2,0.6278,2,80,1,0,1.2525,1.2549,"0",-0.908785480769017
"68",1,53," S3-12.jpg",2,0.699,1,119,2,1,1.7839,1.7864,"1",0.571047000010573
"68",1,54," S4-20.jpg",1,0.468,2,116,2,0,1.7544,1.757,"0",0.501273017275118
"68",1,55," S4-20.jpg",1,0.7009,1,96,1,1,1.4738,1.4763,"1",-0.227984083532768
"68",1,56," S3-12.jpg",2,0.6646,2,131,2,1,1.9743,1.9767,"1",0.99538812517539
"68",1,57," S3-12.jpg",2,0.6876,1,109,2,1,1.6316,1.634,"1",0.197633692649049
"68",1,58," S4-20.jpg",1,0.5081,2,68,1,1,1.0609,1.0634,"1",-1.60348473412318
"68",1,59," S4-20.jpg",1,0.6893,1,57,1,1,0.9349,0.9376,"1",-2.13252363213817
"68",1,60," S4-20.jpg",1,0.4903,2,91,1,1,1.3893,1.3917,"1",-0.47504407554575
"68",1,61," S4-20.jpg",1,0.6786,1,106,1,1,1.6161,1.6186,"1",0.15769303816359
"68",1,62," S4-20.jpg",1,0.475,2,80,1,1,1.2677,1.2702,"1",-0.858311223893797
"68",1,63," S3-12.jpg",2,0.6771,1,157,2,1,2.3275,2.33,"1",1.6840488672378
"68",1,64," S3-12.jpg",2,0.6509,2,113,1,0,1.7056,1.7079,"0",0.383233177933821
"68",1,65," S3-12.jpg",2,0.6674,1,86,1,0,1.3188,1.3209,"0",-0.692954820378869
"68",1,66," S4-20.jpg",1,0.4615,2,71,1,1,1.106,1.1079,"1",-1.42928139266029
"68",1,67," S3-12.jpg",2,0.6897,1,122,1,0,1.8377,1.8401,"0",0.695375252897549
"68",1,68," S3-12.jpg",2,0.6827,2,72,2,1,1.1405,1.1424,"1",-1.30075186710775
"68",1,69," S4-20.jpg",1,0.6686,1,60,1,1,0.9709,0.9732,"1",-1.97442324692737
"68",1,70," S4-20.jpg",1,0.4497,2,72,1,1,1.1339,1.1363,"1",-1.32503665947927
"68",1,71," S4-20.jpg",1,0.6593,1,61,1,1,0.9767,0.9791,"1",-1.94950109160299
"68",1,72," S4-20.jpg",1,0.4392,2,139,1,1,2.0767,2.0792,"1",1.2069738313162
"68",1,73," S3-12.jpg",2,0.7136,1,137,2,1,2.0192,2.0217,"1",1.08948323206564
"68",1,74," S3-12.jpg",2,0.6709,2,89,2,1,1.3638,1.3661,"1",-0.552559244979864
"68",1,75," S4-20.jpg",1,0.6505,1,97,1,1,1.4708,1.4733,"1",-0.236510198492541
"68",1,76," S3-12.jpg",2,0.659,2,62,2,1,0.9685,0.9709,"1",-1.98477944048817
"68",1,77," S4-20.jpg",1,0.6423,1,92,1,1,1.3804,1.3829,"1",-0.501935564989766
"68",1,78," S4-20.jpg",1,0.4297,2,134,2,0,1.978,1.9805,"0",1.00322256655601
"68",1,79," S3-12.jpg",2,0.7033,1,127,1,0,1.9125,1.9146,"0",0.862315424850902
"68",1,80," S3-12.jpg",2,0.6474,2,65,2,1,1.0382,1.0403,"1",-1.69398831145992
"69",1,1," S2-19.jpg",2,0.7343,1,62,1,0,0.8726,0.8768,"0",1.99543320909108
"69",1,2," S1-15.jpg",1,0.5843,2,50,1,1,0.8155,0.819,"1",1.87643255241883
"69",1,3," S2-19.jpg",2,0.8148,1,12,2,1,0.2218,0.229,"1",-0.41303846787871
"69",1,4," S2-19.jpg",2,0.5843,2,14,1,0,0.2694,0.2771,"0",-0.0711697945377845
"69",1,5," S2-19.jpg",2,0.7934,1,14,2,1,0.2493,0.2578,"1",-0.207515994979719
"69",1,6," S2-19.jpg",2,0.6648,2,12,1,0,0.2331,0.2381,"0",-0.325661380061536
"69",1,7," S1-15.jpg",1,0.7343,1,10,1,1,0.1877,0.1927,"1",-0.706568842221589
"69",1,8," S2-19.jpg",2,0.7094,2,4,2,1,0.0836,0.0886,"1",-2.12875883594438
"69",1,9," S1-15.jpg",1,0.6964,1,43,1,1,0.7238,0.7262,"1",1.66668045151343
"69",1,10," S1-15.jpg",1,0.5464,2,23,1,1,0.4297,0.4363,"1",0.749805917171144
